date,wave_height,wave_period,sea_surface_temperature,latitude,longitude,wind_speed_10m,temperature_2m,surf_score
2026-02-11 14:00:00+00:00,0.3,5.1,0.2,41.6354,-70.2911,18.374111,0.82600003,0.4531840336899473
2026-02-11 15:00:00+00:00,0.32,4.95,0.25,41.6354,-70.2911,17.595861,1.176,0.6606442396258789
2026-02-11 16:00:00+00:00,0.36,4.65,0.3,41.6354,-70.2911,18.847641,1.7260001,0.5907360933372907
2026-02-11 17:00:00+00:00,0.4,4.25,0.35,41.6354,-70.2911,19.803272,2.026,0.815237001947349
2026-02-11 18:00:00+00:00,0.44,4.0,0.4,41.6354,-70.2911,21.611996,2.176,1.0251709123608388
2026-02-11 19:00:00+00:00,0.44,3.95,0.4,41.6354,-70.2911,23.532547,1.876,1.0105595069396625
2026-02-11 20:00:00+00:00,0.46,4.05,0.45,41.6354,-70.2911,22.870626,1.376,1.0531177752889072
2026-02-11 21:00:00+00:00,0.46,4.15,0.45,41.6354,-70.2911,22.553936,0.87600005,1.1360890689114198
2026-02-11 22:00:00+00:00,0.44,4.25,0.45,41.6354,-70.2911,21.42227,0.176,1.2248153382987494
2026-02-11 23:00:00+00:00,0.44,4.35,0.45,41.6354,-70.2911,21.068459,-0.224,1.083655801010163
2026-02-12 00:00:00+00:00,0.42,4.4,0.45,41.6354,-70.2911,21.862406,-0.524,1.0518400358829447
2026-02-12 01:00:00+00:00,0.44,4.35,0.45,41.6354,-70.2911,23.683512,-0.574,0.9946576427990556
2026-02-12 02:00:00+00:00,0.44,4.2,0.4,41.6354,-70.2911,25.12016,-0.92399997,0.8794932200155846
2026-02-12 03:00:00+00:00,0.46,4.1,0.4,41.6354,-70.2911,27.41678,-1.624,0.7510465611195021
2026-02-12 04:00:00+00:00,0.46,4.0,0.35,41.6354,-70.2911,27.504093,-1.474,0.7998688356041415
2026-02-12 05:00:00+00:00,0.46,3.95,0.35,41.6354,-70.2911,26.474075,-1.324,0.7424929110339217
2026-02-12 06:00:00+00:00,0.46,3.9,0.3,41.6354,-70.2911,24.522314,-1.374,0.7907912073008238
2026-02-12 07:00:00+00:00,0.44,3.95,0.25,41.6354,-70.2911,22.148046,-1.674,0.9514836190586321
2026-02-12 08:00:00+00:00,0.42,4.0,0.25,41.6354,-70.2911,19.914215,-2.424,1.1053480869496484
2026-02-12 09:00:00+00:00,0.4,4.1,0.2,41.6354,-70.2911,19.09358,-2.824,0.9324630465839718
2026-02-12 10:00:00+00:00,0.38,4.15,0.15,41.6354,-70.2911,17.566378,-3.124,0.803117043101799
2026-02-12 11:00:00+00:00,0.34,4.2,0.15,41.6354,-70.2911,15.408671,-3.424,0.6526669277756286
2026-02-12 12:00:00+00:00,0.32,4.3,0.15,41.6354,-70.2911,14.336861,-3.724,0.6606419125454126
2026-02-12 13:00:00+00:00,0.3,4.4,0.2,41.6354,-70.2911,14.277983,-3.174,0.6265120572592892
2026-02-12 14:00:00+00:00,0.28,4.55,0.25,41.6354,-70.2911,13.608762,-1.874,0.6586319648338609
2026-02-12 15:00:00+00:00,0.26,4.65,0.3,41.6354,-70.2911,11.753876,-0.87399995,0.5734914062259125
2026-02-12 16:00:00+00:00,0.26,4.8,0.35,41.6354,-70.2911,10.233123,-0.224,0.7551007189231829
2026-02-12 17:00:00+00:00,0.24,4.9,0.4,41.6354,-70.2911,9.793059,0.22600001,0.875259375422374
2026-02-12 18:00:00+00:00,0.24,4.9,0.45,41.6354,-70.2911,9.686609,0.47599998,0.8932286602479313
2026-02-12 19:00:00+00:00,0.26,4.65,0.45,41.6354,-70.2911,9.885262,0.426,0.668518069082904
2026-02-12 20:00:00+00:00,0.28,4.25,0.5,41.6354,-70.2911,10.30883,0.126,0.8136926782051603
2026-02-12 21:00:00+00:00,0.3,3.95,0.5,41.6354,-70.2911,10.829958,-0.174,0.6154461251887734
2026-02-12 22:00:00+00:00,0.3,3.9,0.5,41.6354,-70.2911,9.983106,-0.524,0.7291088007853106
2026-02-12 23:00:00+00:00,0.32,3.95,0.5,41.6354,-70.2911,9.085988,-0.974,0.6287286875920965
2026-02-13 00:00:00+00:00,0.32,3.95,0.5,41.6354,-70.2911,8.913181,-1.224,0.6787435661010647
2026-02-13 01:00:00+00:00,0.32,3.8,0.5,41.6354,-70.2911,10.195057,-1.224,0.5669483728568003
2026-02-13 02:00:00+00:00,0.34,3.6,0.5,41.6354,-70.2911,11.988594,-1.074,0.7713558762863321
2026-02-13 03:00:00+00:00,0.34,3.5,0.5,41.6354,-70.2911,13.513193,-1.0239999,0.7646471068235783
2026-02-13 04:00:00+00:00,0.34,3.5,0.45,41.6354,-70.2911,14.773164,-1.174,0.68249208110701
2026-02-13 05:00:00+00:00,0.36,3.6,0.45,41.6354,-70.2911,16.039202,-1.424,0.6747712282800554
2026-02-13 06:00:00+00:00,0.36,3.65,0.45,41.6354,-70.2911,16.831684,-1.574,0.5791375597016418
2026-02-13 07:00:00+00:00,0.36,3.7,0.45,41.6354,-70.2911,17.654688,-1.624,0.623137039974763
2026-02-13 08:00:00+00:00,0.38,3.7,0.4,41.6354,-70.2911,18.289274,-1.574,0.6588559331694227
2026-02-13 09:00:00+00:00,0.38,3.75,0.4,41.6354,-70.2911,18.671474,-1.624,0.8089129801461844
2026-02-13 10:00:00+00:00,0.38,3.85,0.35,41.6354,-70.2911,18.374111,-1.924,0.8053801978707144
2026-02-13 11:00:00+00:00,0.38,4.0,0.35,41.6354,-70.2911,17.283749,-2.274,0.8640467636019481
2026-02-13 12:00:00+00:00,0.38,4.15,0.35,41.6354,-70.2911,16.992609,-2.324,0.8073803841289968
2026-02-13 13:00:00+00:00,0.36,4.25,0.35,41.6354,-70.2911,17.373497,-1.7739999,0.6462371966531038
2026-02-13 14:00:00+00:00,0.36,4.4,0.35,41.6354,-70.2911,18.089775,-0.87399995,0.5307218018472535
2026-02-13 15:00:00+00:00,0.34,4.5,0.35,41.6354,-70.2911,18.847641,-0.124000005,0.48818193153484774
2026-02-13 16:00:00+00:00,0.32,4.6,0.4,41.6354,-70.2911,19.319628,0.326,0.5698029419421963
2026-02-13 17:00:00+00:00,0.32,4.7,0.4,41.6354,-70.2911,19.813087,0.62600005,0.583074596838679
2026-02-13 18:00:00+00:00,0.3,4.8,0.4,41.6354,-70.2911,19.995398,0.82600003,0.5440416804480759
2026-02-13 19:00:00+00:00,0.28,4.9,0.4,41.6354,-70.2911,19.523155,0.87600005,0.5943091654171536
2026-02-13 20:00:00+00:00,0.28,5.0,0.4,41.6354,-70.2911,18.532133,0.82600003,0.6454323086258126
2026-02-13 21:00:00+00:00,0.26,5.1,0.4,41.6354,-70.2911,17.551615,0.726,0.9665541593769912
2026-02-13 22:00:00+00:00,0.26,5.2,0.4,41.6354,-70.2911,16.434305,0.62600005,0.8050610831516739
2026-02-13 23:00:00+00:00,0.26,5.25,0.4,41.6354,-70.2911,14.77755,0.526,0.8417632960126731
2026-02-14 00:00:00+00:00,0.26,5.35,0.4,41.6354,-70.2911,14.113652,0.426,0.9254752407135027
2026-02-14 01:00:00+00:00,0.26,5.4,0.4,41.6354,-70.2911,14.113652,0.376,0.8863077408488831
2026-02-14 02:00:00+00:00,0.24,5.5,0.35,41.6354,-70.2911,14.618837,0.276,0.7078808044331252
2026-02-14 03:00:00+00:00,0.24,5.55,0.35,41.6354,-70.2911,14.904173,0.126,0.6196360403400182
2026-02-14 04:00:00+00:00,0.24,5.6,0.35,41.6354,-70.2911,15.124284,-0.27400002,0.5945472342330707
2026-02-14 05:00:00+00:00,0.24,5.65,0.3,41.6354,-70.2911,15.629971,-0.774,0.5465536707865973
2026-02-14 06:00:00+00:00,0.24,5.7,0.3,41.6354,-70.2911,15.349684,-1.174,0.6743769448818149
2026-02-14 07:00:00+00:00,0.24,5.75,0.3,41.6354,-70.2911,14.565548,-1.374,0.6684208164350779
2026-02-14 08:00:00+00:00,0.22,5.75,0.3,41.6354,-70.2911,13.551501,-1.474,1.0412016911002528
2026-02-14 09:00:00+00:00,0.22,5.75,0.3,41.6354,-70.2911,12.496718,-1.624,1.0372558363754343
2026-02-14 10:00:00+00:00,0.22,5.75,0.3,41.6354,-70.2911,11.457958,-2.024,1.1671980753188949
2026-02-14 11:00:00+00:00,0.22,5.75,0.3,41.6354,-70.2911,10.195057,-2.424,0.9645724179752777
2026-02-14 12:00:00+00:00,0.22,5.7,0.3,41.6354,-70.2911,9.504272,-2.474,0.9789730453632551
2026-02-14 13:00:00+00:00,0.22,5.7,0.3,41.6354,-70.2911,9.387651,-1.7739999,0.9792473507838461
2026-02-14 14:00:00+00:00,0.2,5.65,0.3,41.6354,-70.2911,9.983106,-0.67399997,0.9219121191554268
2026-02-14 15:00:00+00:00,0.2,5.4,0.3,41.6354,-70.2911,10.587917,0.276,1.0842367634246188
2026-02-14 16:00:00+00:00,0.24,4.75,0.3,41.6354,-70.2911,11.570515,1.026,0.7822677046943717
2026-02-14 17:00:00+00:00,0.26,3.95,0.3,41.6354,-70.2911,13.397612,1.676,0.8486291690976747
2026-02-14 18:00:00+00:00,0.3,3.35,0.3,41.6354,-70.2911,14.84318,1.9760001,0.6559667968901255
2026-02-14 19:00:00+00:00,0.3,3.2,0.3,41.6354,-70.2911,15.141414,1.776,0.8138068457169317
2026-02-14 20:00:00+00:00,0.32,3.3,0.35,41.6354,-70.2911,14.707222,1.326,0.6870219268698428
2026-02-14 21:00:00+00:00,0.32,3.4,0.35,41.6354,-70.2911,14.182355,0.82600003,0.7849368519169286
2026-02-14 22:00:00+00:00,0.32,3.5,0.35,41.6354,-70.2911,13.527572,0.426,0.816523015201511
2026-02-14 23:00:00+00:00,0.32,3.6,0.4,41.6354,-70.2911,12.397806,0.076000005,0.7418932188432119
2026-02-08 00:00:00+00:00,0.84,5.6,14.65,42.437401,11.12965,2.0991426,10.809,2.251820163928068
2026-02-08 01:00:00+00:00,0.84,5.75,14.65,42.437401,11.12965,2.1897945,10.709,2.1751805019196704
2026-02-08 02:00:00+00:00,0.84,5.85,14.65,42.437401,11.12965,2.5455842,10.409,2.0866501845658547
2026-02-08 03:00:00+00:00,0.84,5.95,14.65,42.437401,11.12965,3.671294,10.109,2.205235313210469
2026-02-08 04:00:00+00:00,0.82,6.0,14.65,42.437401,11.12965,4.1046314,9.859,2.12912629512281
2026-02-08 05:00:00+00:00,0.82,5.95,14.65,42.437401,11.12965,4.68,9.359,2.245526917051754
2026-02-08 06:00:00+00:00,0.8,5.95,14.65,42.437401,11.12965,5.1544156,9.509,2.379174883363985
2026-02-08 07:00:00+00:00,0.78,5.9,14.65,42.437401,11.12965,5.506941,9.359,2.2532880088758827
2026-02-08 08:00:00+00:00,0.74,5.9,14.7,42.437401,11.12965,6.489992,10.559,2.265309448137855
2026-02-08 09:00:00+00:00,0.72,5.8,14.7,42.437401,11.12965,7.0911775,11.959,2.5082647107847635
2026-02-08 10:00:00+00:00,0.7,5.7,14.7,42.437401,11.12965,11.592895,12.609,2.361440558965589
2026-02-08 11:00:00+00:00,0.68,5.55,14.75,42.437401,11.12965,16.870138,12.859,2.2392737145754014
2026-02-08 12:00:00+00:00,0.66,5.35,14.75,42.437401,11.12965,14.773164,12.509,2.4321762278018606
2026-02-08 13:00:00+00:00,0.66,5.15,14.75,42.437401,11.12965,12.261158,13.409,1.8767862309769974
2026-02-08 14:00:00+00:00,0.66,4.9,14.75,42.437401,11.12965,13.905509,13.509,1.761190363424071
2026-02-08 15:00:00+00:00,0.66,4.7,14.75,42.437401,11.12965,14.561099,13.509,1.3915061135083413
2026-02-08 16:00:00+00:00,0.66,4.55,14.75,42.437401,11.12965,11.901798,12.859,1.4274591100017355
2026-02-08 17:00:00+00:00,0.66,4.35,14.75,42.437401,11.12965,12.287555,12.409,1.3587527347633501
2026-02-08 18:00:00+00:00,0.66,4.25,14.75,42.437401,11.12965,10.703569,12.109,1.2420015697730677
2026-02-08 19:00:00+00:00,0.72,4.15,14.75,42.437401,11.12965,14.4,11.709,1.2504849665527873
2026-02-08 20:00:00+00:00,0.78,4.05,14.75,42.437401,11.12965,17.727943,11.659,1.1823809190406918
2026-02-08 21:00:00+00:00,0.84,4.05,14.75,42.437401,11.12965,18.25026,11.759,1.0805768058489547
2026-02-08 22:00:00+00:00,0.88,4.1,14.75,42.437401,11.12965,17.654686,11.459,1.1224783725546204
2026-02-08 23:00:00+00:00,0.9,4.2,14.75,42.437401,11.12965,14.934577,11.259,1.0890590920627587
2026-02-09 00:00:00+00:00,0.94,4.3,14.75,42.437401,11.12965,13.138765,11.159,1.035133390015992
2026-02-09 01:00:00+00:00,0.94,4.4,14.75,42.437401,11.12965,12.496719,11.059,1.052966969936183
2026-02-09 02:00:00+00:00,0.96,4.5,14.75,42.437401,11.12965,11.659777,11.109,1.153722313215866
2026-02-09 03:00:00+00:00,0.96,4.6,14.75,42.437401,11.12965,10.1376915,11.209,1.1359981373211199
2026-02-09 04:00:00+00:00,0.94,4.65,14.75,42.437401,11.12965,10.799999,11.559,1.1874081060971204
2026-02-09 05:00:00+00:00,0.9,4.7,14.75,42.437401,11.12965,9.726665,11.509,1.1845631355235202
2026-02-09 06:00:00+00:00,0.88,4.75,14.75,42.437401,11.12965,8.669949,11.459,1.1818845685454522
2026-02-09 07:00:00+00:00,0.82,4.8,14.75,42.437401,11.12965,7.208994,11.309,1.6950178969629766
2026-02-09 08:00:00+00:00,0.78,4.8,14.75,42.437401,11.12965,4.802999,11.709,1.5718930396987232
2026-02-09 09:00:00+00:00,0.72,4.85,14.8,42.437401,11.12965,1.8,11.809,2.0951567111564593
2026-02-09 10:00:00+00:00,0.68,4.85,14.8,42.437401,11.12965,2.6208394,11.459,2.1664355573946317
2026-02-09 11:00:00+00:00,0.66,4.9,14.8,42.437401,11.12965,4.510787,11.409,2.225540176574672
2026-02-09 12:00:00+00:00,0.62,4.9,14.8,42.437401,11.12965,5.95906,11.659,2.1586779972731795
2026-02-09 13:00:00+00:00,0.6,4.95,14.8,42.437401,11.12965,6.489992,12.109,1.9376530409849009
2026-02-09 14:00:00+00:00,0.58,4.95,14.75,42.437401,11.12965,7.42159,12.259,1.909780051661141
2026-02-09 15:00:00+00:00,0.56,5.0,14.75,42.437401,11.12965,9.686609,12.209,1.550253018013478
2026-02-09 16:00:00+00:00,0.54,5.0,14.75,42.437401,11.12965,9.885262,11.859,1.4819512749743706
2026-02-09 17:00:00+00:00,0.54,5.0,14.7,42.437401,11.12965,8.049845,11.609,1.6096636885829103
2026-02-09 18:00:00+00:00,0.52,5.0,14.7,42.437401,11.12965,6.28713,11.559,1.6361740862863752
2026-02-09 19:00:00+00:00,0.52,4.95,14.7,42.437401,11.12965,5.634891,11.709,1.68496325341167
2026-02-09 20:00:00+00:00,0.5,4.9,14.7,42.437401,11.12965,5.2416787,11.809,1.7496397650970286
2026-02-09 21:00:00+00:00,0.5,4.9,14.7,42.437401,11.12965,4.32,11.809,1.7543650738952437
2026-02-09 22:00:00+00:00,0.48,4.95,14.75,42.437401,11.12965,4.379589,11.659,1.5499400314253853
2026-02-09 23:00:00+00:00,0.46,5.05,14.75,42.437401,11.12965,3.4152596,11.559,1.562076461841359
2026-02-10 00:00:00+00:00,0.44,5.1,14.75,42.437401,11.12965,2.9024127,11.459,1.5908203607216804
2026-02-10 01:00:00+00:00,0.42,5.15,14.75,42.437401,11.12965,5.8603754,11.409,1.6283241024604755
2026-02-10 02:00:00+00:00,0.42,5.15,14.75,42.437401,11.12965,5.1544156,11.309,1.6341538684762706
2026-02-10 03:00:00+00:00,0.4,5.2,14.75,42.437401,11.12965,4.3349743,11.159,1.5093571212121437
2026-02-10 04:00:00+00:00,0.38,5.2,14.75,42.437401,11.12965,5.3999996,10.959,1.429336520281381
2026-02-10 05:00:00+00:00,0.36,5.25,14.75,42.437401,11.12965,5.04,10.609,1.700469872805275
2026-02-10 06:00:00+00:00,0.34,5.25,14.75,42.437401,11.12965,4.379589,10.459,1.620057140155045
2026-02-10 07:00:00+00:00,0.32,5.25,14.75,42.437401,11.12965,3.8939953,10.359,1.6137688775020176
2026-02-10 08:00:00+00:00,0.32,5.3,14.75,42.437401,11.12965,3.0547013,10.559,1.9488566901687554
2026-02-10 09:00:00+00:00,0.3,5.3,14.8,42.437401,11.12965,2.2768397,11.609,1.9447992392674842
2026-02-10 10:00:00+00:00,0.28,5.3,14.8,42.437401,11.12965,2.5959969,12.609,1.9901074527087717
2026-02-10 11:00:00+00:00,0.28,5.25,14.8,42.437401,11.12965,3.396233,13.109,1.6530223291979553
2026-02-10 12:00:00+00:00,0.26,5.25,14.8,42.437401,11.12965,4.0249224,13.509,1.6538377360342347
2026-02-10 13:00:00+00:00,0.24,5.25,14.8,42.437401,11.12965,3.8773184,13.759,1.6616219702999553
2026-02-10 14:00:00+00:00,0.24,5.2,14.8,42.437401,11.12965,5.1165614,13.859,1.6467175486062255
2026-02-10 15:00:00+00:00,0.22,5.2,14.8,42.437401,11.12965,7.0911775,13.509,1.3350039285689557
2026-02-10 16:00:00+00:00,0.22,5.25,14.8,42.437401,11.12965,9.346143,13.259,1.3421316918789712
2026-02-10 17:00:00+00:00,0.22,5.25,14.8,42.437401,11.12965,10.464798,12.909,1.3795016500202015
2026-02-10 18:00:00+00:00,0.22,5.1,14.8,42.437401,11.12965,10.495713,12.959,1.3133678314522688
2026-02-10 19:00:00+00:00,0.26,4.6,14.8,42.437401,11.12965,15.509274,13.109,1.018588521665484
2026-02-10 20:00:00+00:00,0.28,3.9,14.8,42.437401,11.12965,17.283749,13.159,0.6980956785316653
